,y - Velocity Feet / Sec,Cd ,CG Inches,CP Inches,Longitudinal moment of inertia Ounces-Inches^2,Radial moment of inertia Ounces-Inches^2,CNa - normal force coefficient ,
 8.025000,-58.279000, 1.778158,19.170000,19.189000,1398.589831,23.204253,14.013843,
 8.027500,-58.311000, 1.778200,19.170000,19.189000,1398.589831,23.204253,14.013843,
 8.030000,-58.342000, 1.778238,19.170000,19.189000,1398.589831,23.204253,14.013843,
 8.032500,-58.374000, 1.778271,19.170000,19.189000,1398.589831,23.204253,14.013843,
 8.035000,-58.405000, 1.778299,19.170000,19.189000,1398.589831,23.204253,14.013843,
 8.037500,-58.437000, 1.778322,19.170000,19.189000,1398.589831,23.204253,14.013843,
 8.040000,-58.468000, 1.778341,19.170000,19.189000,1398.589831,23.204253,14.013843,
 8.042500,-58.500000, 1.778356,19.170000,19.189000,1398.589831,23.204253,14.013843,
 8.045000,-58.531000, 1.778365,19.170000,19.189000,1398.589831,23.204253,14.013843,
 8.047500,-58.562000, 1.778371,19.170000,19.189000,1398.589831,23.204253,14.013843,
 8.050000,-58.593000, 1.778372,19.170000,19.189000,1398.589831,23.204253,14.013843,
 8.052500,-58.624000, 1.778368,19.170000,19.189000,1398.589831,23.204253,14.013843,
 8.055000,-58.656000, 1.778360,19.170000,19.189000,1398.589831,23.204253,14.013843,
 8.057500,-58.687000, 1.778348,19.170000,19.189000,1398.589831,23.204253,14.013843,
 8.060000,-58.718000, 1.778332,19.170000,19.189000,1398.589831,23.204253,14.013843,
 8.062500,-58.748000, 1.778311,19.170000,19.189000,1398.589831,23.204253,14.013843,
 8.065000,-58.779000, 1.778287,19.170000,19.189000,1398.589831,23.204253,14.013843,
 8.067500,-58.810000, 1.778258,19.170000,19.189000,1398.589831,23.204253,14.013843,
 8.070000,-58.841000, 1.778226,19.170000,19.189000,1398.589831,23.204253,14.013843,
 8.072500,-58.872000, 1.778190,19.170000,19.189000,1398.589831,23.204253,14.013843,
 8.075000,-58.902000, 1.778149,19.170000,19.189000,1398.589831,23.204253,14.013843,
 8.077500,-58.933000, 1.778106,19.170000,19.188000,1398.589831,23.204253,14.013843,
 8.080000,-58.963000, 1.778058,19.170000,19.188000,1398.589831,23.204253,14.013843,
 8.082500,-58.994000, 1.778007,19.170000,19.188000,1398.589831,23.204253,14.013843,
 8.085000,-59.024000, 1.777952,19.170000,19.188000,1398.589831,23.204253,14.013843,
 8.087500,-59.055000, 1.777894,19.170000,19.188000,1398.589831,23.204253,14.013843,
 8.090000,-59.085000, 1.777832,19.170000,19.188000,1398.589831,23.204253,14.013843,
 8.092500,-59.115000, 1.777767,19.170000,19.188000,1398.589831,23.204253,14.013843,
 8.095000,-59.146000, 1.777699,19.170000,19.187000,1398.589831,23.204253,14.013843,
 8.097500,-59.176000, 1.777628,19.170000,19.187000,1398.589831,23.204253,14.013843,
 8.100000,-59.206000, 1.777554,19.170000,19.187000,1398.589831,23.204253,14.013843,
 8.102500,-59.236000, 1.777476,19.170000,19.187000,1398.589831,23.204253,14.013843,
 8.105000,-59.266000, 1.777396,19.170000,19.187000,1398.589831,23.204253,14.013843,
 8.107500,-59.296000, 1.777313,19.170000,19.186000,1398.589831,23.204253,14.013843,
 8.110000,-59.326000, 1.777227,19.170000,19.186000,1398.589831,23.204253,14.013843,
 8.112500,-59.356000, 1.777139,19.170000,19.186000,1398.589831,23.204253,14.013843,
 8.115000,-59.386000, 1.777048,19.170000,19.186000,1398.589831,23.204253,14.013843,
 8.117500,-59.416000, 1.776954,19.170000,19.185000,1398.589831,23.204253,14.013843,
 8.120000,-59.446000, 1.776858,19.170000,19.185000,1398.589831,23.204253,14.013843,
 8.122500,-59.475000, 1.776760,19.170000,19.185000,1398.589831,23.204253,14.013843,
 8.125000,-59.505000, 1.776659,19.170000,19.185000,1398.589831,23.204253,14.013843,
 8.127500,-59.535000, 1.776557,19.170000,19.184000,1398.589831,23.204253,14.013843,
 8.130000,-59.564000, 1.776452,19.170000,19.184000,1398.589831,23.204253,14.013843,
 8.132500,-59.594000, 1.776345,19.170000,19.184000,1398.589831,23.204253,14.013843,
 8.135000,-59.623000, 1.776237,19.170000,19.184000,1398.589831,23.204253,14.013843,
 8.137500,-59.653000, 1.776126,19.170000,19.183000,1398.589831,23.204253,14.013843,
 8.140000,-59.682000, 1.776014,19.170000,19.183000,1398.589831,23.204253,14.013843,
 8.142500,-59.711000, 1.775900,19.170000,19.183000,1398.589831,23.204253,14.013843,
 8.145000,-59.741000, 1.775785,19.170000,19.183000,1398.589831,23.204253,14.013843,
 8.147500,-59.770000, 1.775668,19.170000,19.182000,1398.589831,23.204253,14.013843,
 8.150000,-59.799000, 1.775550,19.170000,19.182000,1398.589831,23.204253,14.013843,
 8.152500,-59.828000, 1.775431,19.170000,19.182000,1398.589831,23.204253,14.013843,
 8.155000,-59.857000, 1.775310,19.170000,19.181000,1398.589831,23.204253,14.013843,
 8.157500,-59.886000, 1.775188,19.170000,19.181000,1398.589831,23.204253,14.013843,
 8.160000,-59.915000, 1.775066,19.170000,19.181000,1398.589831,23.204253,14.013843,
 8.162500,-59.944000, 1.774942,19.170000,19.180000,1398.589831,23.204253,14.013843,
 8.165000,-59.973000, 1.774817,19.170000,19.180000,1398.589831,23.204253,14.013843,
 8.167500,-60.002000, 1.774692,19.170000,19.180000,1398.589831,23.204253,14.013843,
 8.170000,-60.031000, 1.774566,19.170000,19.180000,1398.589831,23.204253,14.013843,
 8.172500,-60.060000, 1.774439,19.170000,19.179000,1398.589831,23.204253,14.013843,
 8.175000,-60.088000, 1.774312,19.170000,19.179000,1398.589831,23.204253,14.013843,
 8.177500,-60.117000, 1.774185,19.170000,19.179000,1398.589831,23.204253,14.013843,
 8.180000,-60.146000, 1.774057,19.170000,19.178000,1398.589831,23.204253,14.013843,
 8.182500,-60.174000, 1.773928,19.170000,19.178000,1398.589831,23.204253,14.013843,
 8.185000,-60.203000, 1.773800,19.170000,19.178000,1398.589831,23.204253,14.013843,
 8.187500,-60.231000, 1.773671,19.170000,19.177000,1398.589831,23.204253,14.013843,
 8.190000,-60.260000, 1.773543,19.170000,19.177000,1398.589831,23.204253,14.013843,
 8.192500,-60.288000, 1.773414,19.170000,19.177000,1398.589831,23.204253,14.013843,
 8.195000,-60.316000, 1.773286,19.170000,19.176000,1398.589831,23.204253,14.013843,
 8.197500,-60.345000, 1.773158,19.170000,19.176000,1398.589831,23.204253,14.013843,
 8.200000,-60.373000, 1.773030,19.170000,19.176000,1398.589831,23.204253,14.013843,
 8.202500,-60.401000, 1.772902,19.170000,19.175000,1398.589831,23.204253,14.013843,
 8.205000,-60.429000, 1.772775,19.170000,19.175000,1398.589831,23.204253,14.013843,
 8.207500,-60.458000, 1.772648,19.170000,19.175000,1398.589831,23.204253,14.013843,
 8.210000,-60.486000, 1.772522,19.170000,19.174000,1398.589831,23.204253,14.013843,
 8.212500,-60.514000, 1.772396,19.170000,19.174000,1398.589831,23.204253,14.013843,
 8.215000,-60.542000, 1.772272,19.170000,19.174000,1398.589831,23.204253,14.013843,
 8.217500,-60.570000, 1.772148,19.170000,19.173000,1398.589831,23.204253,14.013843,
 8.220000,-60.598000, 1.772024,19.170000,19.173000,1398.589831,23.204253,14.013843,
 8.222500,-60.625000, 1.771902,19.170000,19.173000,1398.589831,23.204253,14.013843,
 8.225000,-60.653000, 1.771780,19.170000,19.173000,1398.589831,23.204253,14.013843,
 8.227500,-60.681000, 1.771660,19.170000,19.172000,1398.589831,23.204253,14.013843,
 8.230000,-60.709000, 1.771541,19.170000,19.172000,1398.589831,23.204253,14.013843,
 8.232500,-60.736000, 1.771423,19.170000,19.172000,1398.589831,23.204253,14.013843,
 8.235000,-60.764000, 1.771306,19.170000,19.171000,1398.589831,23.204253,14.013843,
 8.237500,-60.792000, 1.771190,19.170000,19.171000,1398.589831,23.204253,14.013843,
 8.240000,-60.819000, 1.771075,19.170000,19.171000,1398.589831,23.204253,14.013843,
 8.242500,-60.847000, 1.770962,19.170000,19.171000,1398.589831,23.204253,14.013843,
 8.245000,-60.874000, 1.770851,19.170000,19.170000,1398.589831,23.204253,14.013843,
 8.247500,-60.901000, 1.770740,19.170000,19.170000,1398.589831,23.204253,14.013843,
 8.250000,-60.929000, 1.770632,19.170000,19.170000,1398.589831,23.204253,14.013843,
 8.252500,-60.956000, 1.770525,19.170000,19.169000,1398.589831,23.204253,14.013843,
 8.255000,-60.983000, 1.770419,19.170000,19.169000,1398.589831,23.204253,14.013843,
 8.257500,-61.011000, 1.770315,19.170000,19.169000,1398.589831,23.204253,14.013843,
 8.260000,-61.038000, 1.770213,19.170000,19.169000,1398.589831,23.204253,14.013843,
 8.262500,-61.065000, 1.770113,19.170000,19.168000,1398.589831,23.204253,14.013843,
 8.265000,-61.092000, 1.770014,19.170000,19.168000,1398.589831,23.204253,14.013843,
 8.267500,-61.119000, 1.769917,19.170000,19.168000,1398.589831,23.204253,14.013843,
 8.270000,-61.146000, 1.769822,19.170000,19.168000,1398.589831,23.204253,14.013843,
 8.272500,-61.173000, 1.769729,19.170000,19.167000,1398.589831,23.204253,14.013843,
 8.275000,-61.200000, 1.769638,19.170000,19.167000,1398.589831,23.204253,14.013843,
 8.277500,-61.227000, 1.769549,19.170000,19.167000,1398.589831,23.204253,14.013843,
 8.280000,-61.254000, 1.769461,19.170000,19.167000,1398.589831,23.204253,14.013843,
 8.282500,-61.280000, 1.769376,19.170000,19.167000,1398.589831,23.204253,14.013843,
 8.285000,-61.307000, 1.769293,19.170000,19.166000,1398.589831,23.204253,14.013843,
 8.287500,-61.334000, 1.769212,19.170000,19.166000,1398.589831,23.204253,14.013843,
 8.290000,-61.361000, 1.769133,19.170000,19.166000,1398.589831,23.204253,14.013843,
 8.292500,-61.387000, 1.769056,19.170000,19.166000,1398.589831,23.204253,14.013843,
 8.295000,-61.414000, 1.768981,19.170000,19.166000,1398.589831,23.204253,14.013843,
 8.297500,-61.440000, 1.768908,19.170000,19.165000,1398.589831,23.204253,14.013843,
 8.300000,-61.467000, 1.768838,19.170000,19.165000,1398.589831,23.204253,14.013843,
 8.302500,-61.493000, 1.768769,19.170000,19.165000,1398.589831,23.204253,14.013843,
 8.305000,-61.519000, 1.768703,19.170000,19.165000,1398.589831,23.204253,14.013843,
 8.307500,-61.546000, 1.768639,19.170000,19.165000,1398.589831,23.204253,14.013843,
 8.310000,-61.572000, 1.768578,19.170000,19.165000,1398.589831,23.204253,14.013843,
 8.312500,-61.598000, 1.768518,19.170000,19.165000,1398.589831,23.204253,14.013843,
 8.315000,-61.625000, 1.768461,19.170000,19.164000,1398.589831,23.204253,14.013843,
 8.317500,-61.651000, 1.768406,19.170000,19.164000,1398.589831,23.204253,14.013843,
 8.320000,-61.677000, 1.768354,19.170000,19.164000,1398.589831,23.204253,14.013843,
 8.322500,-61.703000, 1.768303,19.170000,19.164000,1398.589831,23.204253,14.013843,
 8.325000,-61.729000, 1.768255,19.170000,19.164000,1398.589831,23.204253,14.013843,
 8.327500,-61.755000, 1.768209,19.170000,19.164000,1398.589831,23.204253,14.013843,
 8.330000,-61.781000, 1.768165,19.170000,19.164000,1398.589831,23.204253,14.013843,
 8.332500,-61.807000, 1.768124,19.170000,19.164000,1398.589831,23.204253,14.013843,
 8.335000,-61.832000, 1.768085,19.170000,19.163000,1398.589831,23.204253,14.013843,
 8.337500,-61.858000, 1.768048,19.170000,19.163000,1398.589831,23.204253,14.013843,
 8.340000,-61.884000, 1.768014,19.170000,19.163000,1398.589831,23.204253,14.013843,
 8.342500,-61.910000, 1.767981,19.170000,19.163000,1398.589831,23.204253,14.013843,
 8.345000,-61.935000, 1.767951,19.170000,19.163000,1398.589831,23.204253,14.013843,
 8.347500,-61.961000, 1.767923,19.170000,19.163000,1398.589831,23.204253,14.013843,
 8.350000,-61.987000, 1.767897,19.170000,19.163000,1398.589831,23.204253,14.013843,
 8.352500,-62.012000, 1.767874,19.170000,19.163000,1398.589831,23.204253,14.013843,
 8.355000,-62.038000, 1.767853,19.170000,19.163000,1398.589831,23.204253,14.013843,
 8.357500,-62.063000, 1.767833,19.170000,19.163000,1398.589831,23.204253,14.013843,
 8.360000,-62.088000, 1.767816,19.170000,19.163000,1398.589831,23.204253,14.013843,
